	Id	ID Number	Class	Tract	Name	Owner	BridgeType	Width	NumSpans	Length	MaxSpanLength	SkewAngle	SeatLength	SeatWidth	YearBuilt	YearRemodeled	PierType	FoundationType	ScourIndex	Traffic	TrafficIndex	Condition	Replacement Cost (thous. $)	Latitude	Longitude	Comment	Shape	SoilType	LqfSusCat	LndSusCat	WaterDepth
	CA012215	CA012215	HWB28	06085512019	BRANHAM LN	City Highway Agency	11900016	55.500	2	8	4.000	40.000			1976		N000000000		8	18570	 	NNN	$848.75	37.266670	-121.851670			D	0	0	5.000
	CA012216	CA012216	HWB10	06085505100	BROKAW RD	City Highway Agency	20400017	23.200	3	50	20.000	0.000			1958		N000000000		U	6930	 	677	$2,217.46	37.366670	-121.923330			D	0	0	5.000
	CA012217	CA012217	HWB10	06085500300	COLEMAN AVE	City Highway Agency	20100016	25.100	4	52	15.000	33.000			1958		N000000000		U	15310	 	677	$2,495.02	37.341670	-121.901670			D	0	0	5.000
	CA012218	CA012218	HWB11	06085500800	PARK AVE	City Highway Agency	20500016	18.200	2	46	23.000	16.000			1988		N000000000		6	3580	 	677	$1,600.39	37.330000	-121.893330			D	0	0	5.000
	CA012219	CA012219	HWB11	06085500800	PARK AVE	City Highway Agency	20500016	15.800	2	46	23.000	16.000			1988		N000000000		6	3300	 	677	$1,389.35	37.330000	-121.893330			D	0	0	5.000
	CA012221	CA012221	HWB10	06085503108	HILLSDALE AVE	City Highway Agency	20400016	7.300	2	25	12.000	0.000			1920		N000000000		U	9520	 	757	$348.87	37.276670	-121.876670			D	0	0	5.000
	CA012222	CA012222	HWB11	06085503123	MALONE RD	City Highway Agency	20100017	15.900	3	36	13.000	11.000			1990		N000000000		8	6000	 	677	$1,094.20	37.296670	-121.880000			D	0	0	5.000
	CA012223	CA012223	HWB10	06085501700	VIRGINIA ST	City Highway Agency	20400017	18.700	2	29	14.000	16.000			1936		N000000000		6	7068	 	677	$1,036.66	37.328330	-121.888330			D	0	0	5.000
	CA012224	CA012224	HWB10	06085500800	SAN FERNANDO ST	City Highway Agency	20400017	18.300	3	30	10.000	42.000			1920		N000000000		U	7240	 	667	$1,049.47	37.330000	-121.898330			D	0	0	5.000
	CA012225	CA012225	HWB10	06085500800	AUZERIAS ST	City Highway Agency	20400016	14.400	2	29	14.000	28.000			1926		N000000000		6	9840	 	577	$798.28	37.321670	-121.901670			D	0	0	5.000
	CA012226	CA012226	HWB6	06085512604	IOOF AVE	City Highway Agency	10400017	15.700	2	16	8.000	0.000			1912		N000000000		6	3250	 	756	$480.19	37.013330	-121.570000			D	0	0	5.000
	CA012227	CA012227	HWB10	06085512506	CHURCH ST	City Highway Agency	20100014	11.000	3	17	9.000	0.000			1960		N000000000		U	7350	 	777	$357.47	37.016670	-121.576670			D	0	0	5.000
	CA012228	CA012228	HWB10	06085512506	WELLBURN AVE	City Highway Agency	20100017	11.000	3	17	9.000	0.000			1950		N000000000		U	9900	 	777	$357.47	37.018330	-121.576670			D	0	0	5.000
	CA012229	CA012229	HWB28	06085503327	ABORN ROAD	City Highway Agency	11900016	40.500	3	12	4.000	14.000			1974		N000000000		8	23550	 	NNN	$929.04	37.313330	-121.793330			D	0	0	5.000
	CA012230	CA012230	HWB18	06085500200	COLEMAN AVE	City Highway Agency	50200017	28.700	11	250	23.000	23.000			1961		R069900000		N	26350	 	467	$13,715.73	37.341670	-121.895000			D	0	0	5.000
	CA012231	CA012231	HWB13	06085500300	HEDDING ST	City Highway Agency	30220114	18.000	3	210	29.000	18.000			1959		H058200000		N	25690	 	677	$7,225.85	37.345000	-121.916670			D	0	0	5.000
	CA012233	CA012233	HWB28	06085502302	MERIDIAN ST	City Highway Agency	11100014	24.600	1	20	18.000	99.000					N000000000		U	73970	 	576	$940.51	37.306670	-121.913330			D	0	0	5.000
	CA012234	CA012234	HWB3	06085506302	PAYNE AVE	City Highway Agency	50100016	42.700	1	11	11.000	0.000			1966		N000000000		U	11880	 	777	$897.88	37.301670	-121.963330			D	0	0	5.000
	CA012235	CA012235	HWB28	06085506702	VIRGINIA AVE	City Highway Agency	11900016	25.600	2	10	5.000	42.000			1970		N000000000		8	3500	 	NNN	$489.37	37.281670	-121.961670			D	0	0	5.000
	CA012236	CA012236	HWB28	06085506701	HARRIET AVE	City Highway Agency	11900016	20.400	2	8	4.000	29.000			1974		N000000000		8	5500	 	NNN	$311.97	37.276670	-121.976670			D	0	0	5.000
	CA012237	CA012237	HWB28	06085506701	MCCOY AVE	City Highway Agency	11900016	12.500	2	8	4.000	27.000			1970		N000000000		8	5000	 	NNN	$191.16	37.276670	-121.976670			D	0	0	5.000
	CA012238	CA012238	HWB11	06085507205	POLLARD RD	City Highway Agency	20100016	21.200	2	16	8.000	0.000			1976		N000000000		U	14900	 	367	$648.41	37.263330	-121.990000			D	0	0	5.000
	CA012239	CA012239	HWB13	06085507203	LARK AVE	City Highway Agency	30200016	24.400	2	45	22.000	0.000			1965		N000000000		U	35400	 	567	$2,098.94	37.251670	-121.963330			D	0	0	5.000
	CA012240	CA012240	HWB10	06085502902	LEIGH AVE	City Highway Agency	20400016	23.800	4	57	14.000	30.000			1965		N000000000		6	13590	 	356	$2,593.28	37.281670	-121.921670			D	0	0	5.000
	CA012241	CA012241	HWB28	06085506204	BOLLINGER RD	City Highway Agency	11900016	46.600	2	7	3.000	0.000			1965		N000000000		8	17573	 	NNN	$623.56	37.310000	-121.995000			D	0	0	5.000
	CA012242	CA012242	HWB3	06085506101	PRUNERIDGE AVE	City Highway Agency	10100016	22.600	1	14	14.000	27.000			1962		N000000000		8	11760	 	777	$604.83	37.333330	-121.986670			D	0	0	5.000
	CA012243	CA012243	HWB28	06085508102	TANTUA AVE	City Highway Agency	11900016	22.700	4	12	3.000	26.000			1998		N000000000		8	9732	 	NNN	$520.72	37.330000	-122.005000			D	0	0	5.000
	CA012244	CA012244	HWB3	06085508001	BOLLINGER RD	City Highway Agency	11900016	20.000	1	8	7.000	22.000			1962		N000000000		8	6620	 	NNN	$305.86	37.310000	-122.020000			D	0	0	5.000
	CA012245	CA012245	HWB3	06085507600	COMER WAY	City Highway Agency	30200017	8.800	1	11	10.000	0.000			1971		N000000000		U	690	 	756	$185.04	37.278330	-122.038330			D	0	0	5.000
	CA012246	CA012246	HWB4	06085507600	PIERCE RD	City Highway Agency	10200017	10.800	1	15	15.000	0.000			1996		N000000000		8	1570	 	787	$309.68	37.270000	-122.045000			D	0	0	5.000
	CA012247	CA012247	HWB3	06085507302	4TH ST	City Highway Agency	10400017	7.500	1	8	8.000	0.000			1939		N000000000		U	3218	 	776	$114.70	37.256670	-122.035000			D	0	0	5.000
	CA012248	CA012248	HWB3	06085507500	HERRIMAN AVE	City Highway Agency	10400017	14.200	1	12	12.000	23.000			1935		N000000000		8	3493	 	777	$325.74	37.266670	-122.021670			D	0	0	5.000
	CA012249	CA012249	HWB3	06085507500	SCOTLAND DR	City Highway Agency	10400017	14.100	1	13	13.000	8.000			1958		N000000000		U	3465	 	677	$350.40	37.273330	-122.013330			D	0	0	5.000
	CA012250	CA012250	HWB3	06085507402	COX AVE	City Highway Agency	30200016	15.200	1	16	15.000	0.000			1963		N000000000		U	12639	 	777	$464.90	37.281670	-122.005000			D	0	0	5.000
	CA012251	CA012251	HWB3	06085507206	TWIN CREEKS RD	City Highway Agency	10400017	12.800	1	7	7.000	18.000			1965		N000000000		U	950	 	777	$171.28	37.245000	-121.995000			D	0	0	5.000
	CA012252	CA012252	HWB3	06085502001	O'CONNER DR	City Highway Agency	10500019	12.800	1	22	21.000	32.000			1960		H046700000		N	1500	 	756	$538.31	37.326670	-121.940000			D	0	0	5.000
	CA012254	CA012254	HWB28	06085502907	MERIDIAN AVE	City Highway Agency	11900016	27.500	2	8	4.000	0.000			1976		N000000000		8	25330	 	NNN	$420.55	37.261670	-121.900000			D	0	0	5.000
	CA012255	CA012255	HWB3	06085505302	WARBURTON AVE	City Highway Agency	50400019	14.900	1	14	13.000	4.000			1959		N000000000		U	1000	 	787	$398.76	37.356670	-121.971670			D	0	0	5.000
	CA012256	CA012256	HWB3	06085505304	MACHADO & CALABAZA	City Highway Agency	10100019	15.200	1	12	10.000	0.000			1961		N000000000		U	500	 	677	$348.68	37.361670	-121.985000			D	0	0	5.000
	CA012257	CA012257	HWB3	06085505304	WARBURTON CALABAZA	City Highway Agency	10100019	14.600	1	11	10.000	0.000			1958		N000000000		U	1000	 	677	$307.00	37.355000	-121.983330			D	0	0	5.000
	CA012258	CA012258	HWB28	06085505304	MEDIAN CROSSING	City Highway Agency	11900019	7.500	2	8	4.000	0.000			1975		N000000000		8	1000	 	NNN	$114.70	37.353330	-121.983330			D	0	0	5.000
	CA012259	CA012259	HWB3	06085506101	FORBES AVE	City Highway Agency	10100019	15.200	1	16	13.000	16.000			1960		N000000000		U	1700	 	777	$464.90	37.335000	-121.983330			D	0	0	5.000
	CA012260	CA012260	HWB6	06085504311	OAKLAND RD	City Highway Agency	10400014	15.000	6	63	10.000	0.000			1931		N000000000		U	56000	 	653	$1,806.46	37.378330	-121.895000			D	0	0	5.000
	CA012261	CA012261	HWB4	06085507600	CHIQUITA WAY	City Highway Agency	30200019	9.200	1	11	10.000	0.000			1975		N000000000		U	200	 	757	$193.45	37.275000	-122.041670			D	0	0	5.000
	CA012262	CA012262	HWB3	06085507600	WARDELL RD	City Highway Agency	10100019	6.900	1	7	6.000	20.000			1926		N000000000		U	1058	 	774	$92.33	37.283330	-122.036670			D	0	0	5.000
	CA012263	CA012263	HWB3	06085507302	SPRNGR AVE AT SH 9	City Highway Agency	10400019	11.500	1	15	14.000	0.000			1965		N000000000		U	1500	 	777	$329.75	37.255000	-122.038330			D	0	0	5.000
	CA012264	CA012264	HWB3	06085507500	CRESTBROOK DRIVE	City Highway Agency	10400019	15.600	1	14	13.000	48.000			1956		N000000000		U	2000	 	757	$417.49	37.271670	-122.016670			D	0	0	5.000
	CA012265	CA012265	HWB3	06085507500	VIA MONTE DRIVE	City Highway Agency	10400019	15.600	1	13	12.000	2.000			1962		N000000000		8	2500	 	677	$387.67	37.275000	-122.013330			D	0	0	5.000
	CA012266	CA012266	HWB10	06085500800	SANTA CLARA ST	City Highway Agency	20400014	30.600	3	31	10.000	0.000			1924		N000000000		U	18700	 	777	$1,813.34	37.333330	-121.896670			D	0	0	5.000
	CA012267	CA012267	HWB10	06085500800	SANTA CLARA ST	City Highway Agency	20400014	35.300	2	23	11.000	99.000			1924		N000000000		U	18700	 	557	$1,552.03	37.331670	-121.898330			D	0	0	5.000
	CA012269	CA012269	HWB10	06085512604	FOREST ST	City Highway Agency	20400019	11.100	3	18	6.000	22.000			1930		N000000000		U	6500	 	646	$381.94	37.011670	-121.565000			D	0	0	5.000
	CA012270	CA012270	HWB28	06085505305	CALABAZAS BLVD	City Highway Agency	11900017	22.600	2	21	10.000	70.000			1961		N000000000		8	2000	 	NNN	$907.25	37.363330	-121.986670			D	0	0	5.000
	CA012271	CA012271	HWB3	06085505202	KIFER RD	City Highway Agency	10111916	26.300	1	9	6.000	0.000			1960		N000000000		U	1500	 	777	$452.48	37.375000	-121.986670			D	0	0	5.000
	CA012272	CA012272	HWB28	06085505202	CENTRAL EXPRESSWAY	County Highway Agency	11900014	42.200	3	9	3.000	0.000			1968		N000000000		8	44144	 	NNN	$726.03	37.378330	-121.986670			D	0	0	5.000
	CA012273	CA012273	HWB28	06085505500	POMEROY AVE	City Highway Agency	11900017	18.000	2	9	4.000	15.000			1940		N000000000		8	4000	 	NNN	$309.68	37.350000	-121.956670			D	0	0	5.000
	CA012274	CA012274	HWB28	06085512307	LA CROSSE DR	City Highway Agency	11900019	20.700	3	16	5.000	45.000			1979		N000000000		8	200	 	NNN	$633.12	37.110000	-121.645000			D	0	0	5.000
	CA012275	CA012275	HWB28	06085512307	LA CROSSE DR	City Highway Agency	11900019	21.300	4	16	4.000	15.000			1979		N000000000		8	200	 	NNN	$651.47	37.108330	-121.641670			D	0	0	5.000
	CA012276	CA012276	HWB28	06085503510	MOSS PT DR	City Highway Agency	11900019	18.400	3	12	4.000	0.000			1976		N000000000		8	1200	 	NNN	$422.08	37.346670	-121.816670			D	0	0	5.000
	CA012277	CA012277	HWB4	06085503330	YERBA BUENA ROAD	City Highway Agency	50200016	28.700	1	36	35.000	0.000			1983		N000000000		8	7010	 	777	$1,975.07	37.300000	-121.770000			D	0	0	5.000
	CA012278	CA012278	HWB4	06085504506	CALIFORNIA CIRCLE	City Highway Agency	50200016	27.400	1	29	29.000	14.000			1983		N000000000		U	11135	 	787	$1,518.96	37.453330	-121.920000			D	0	0	5.000
	CA012279	CA012279	HWB4	06085504414	PASEO REFUGIO	City Highway Agency	10100019	16.500	1	13	12.000	6.000			1981		N000000000		8	1200	 	577	$410.04	37.436670	-121.895000			D	0	0	5.000
	CA012280	CA012280	HWB11	06085504414	HILLVIEW DR	City Highway Agency	20100019	19.500	4	42	10.000	99.000			1980		N000000000		U	3200	 	777	$1,565.60	37.435000	-121.893330			D	0	0	5.000
	CA012281	CA012281	HWB4	06085512314	HILLWOOD	City Highway Agency	31900016	9.800	1	7	7.000	0.000			1983		N000000000		U	150	 	NNN	$131.14	37.133330	-121.661670			D	0	0	5.000
	CA012282	CA012282	HWB11	06085512604	MURRAY AVE	City Highway Agency	20100019	19.400	3	32	11.000	0.000			1986		N000000000		6	1500	 	777	$1,186.72	37.028330	-121.571670			D	0	0	5.000
	CA012283	CA012283	HWB28	06085505403	LAWRENCE EXPWAY	County Highway Agency	11900014	46.300	4	11	3.000	28.000			1965		N000000000		8	70000	 	NNN	$973.58	37.343330	-121.995000			D	0	0	5.000
	CA012284	CA012284	HWB28	06085503321	TULLY RD	City Highway Agency	11900014	30.500	5	24	5.000	0.000			1985		N000000000		8	13170	 	NNN	$1,399.29	37.333330	-121.808330			D	0	0	5.000
	CA012285	CA012285	HWB10	06085507100	ROBERTS RD	City Highway Agency	20400019	6.900	2	26	13.000	0.000			1918		N000000000		6	1664	 	253	$342.94	37.231670	-121.973330			D	0	0	5.000
	CA012286	CA012286	HWB11	06085504601	AMPHITHEATRE PKWY	City Highway Agency	20100017	23.900	3	28	9.000	12.000			1987		N000000000		6	4000	 	777	$1,279.24	37.428330	-122.085000			D	0	0	5.000
	CA012288	CA012288	HWB11	06085508102	PERIMETER RD	City Highway Agency	20400016	43.900	2	19	19.000	1.000			1976		H030500000		N	40000	 	777	$1,594.47	37.328330	-122.013330			D	0	0	5.000
	CA012289	CA012289	HWB4	06085512402	ROGERS LANE	City Highway Agency	20500019	9.200	1	15	14.000	0.000			1982		N000000000		8	800	 	767	$263.80	37.096670	-121.560000			D	0	0	5.000
	CA012291	CA012291	HWB11	06085512506	DAY ROAD	County Highway Agency	20100009	11.000	3	34	12.000	0.000			1988		N000000000		6	800	 	777	$714.94	37.036670	-121.588330			D	0	0	5.000
	CA012292	CA012292	HWB11	06085512506	FARREL AVE	Other Local Agencies	20100017	10.600	3	34	12.000	25.000			1989		N000000000		7	2500	 	777	$688.94	37.031670	-121.583330			D	0	0	5.000
	CA012293	CA012293	HWB11	06085512506	WREN AVE	Other Local Agencies	20100016	22.600	2	23	11.000	99.000			1989		N000000000		7	2000	 	777	$993.65	37.028330	-121.585000			D	0	0	5.000
	CA012294	CA012294	HWB11	06085512505	KERN AVE	County Highway Agency	20100017	18.300	2	21	11.000	0.000			1989		N000000000		8	2100	 	777	$734.63	37.030000	-121.590000			D	0	0	5.000
	CA012295	CA012295	HWB28	06085512401	SANTA TERESA BLVD	County Highway Agency	11900007	35.700	2	7	3.000	99.000			1988		N000000000		8	3250	 	NNN	$477.71	37.036670	-121.595000			D	0	0	5.000
	CA012296	CA012296	HWB11	06085511911	MAZZONE DR	City Highway Agency	20100019	15.200	3	35	12.000	0.000			1979		N000000000		6	1000	 	577	$1,016.97	37.233330	-121.868330			D	0	0	5.000
	CA012297	CA012297	HWB4	06085509902	ST GILES LN	City Highway Agency	10100019	14.600	1	11	10.000	0.000			1990		N000000000		8	200	 	777	$307.00	37.361670	-122.070000			D	0	0	5.000
	CA012298	CA012298	HWB19	06085502604	CREEKSIDE WAY	City Highway Agency	50200019	16.000	3	52	21.000	0.000			1989		N000000000		N	20000	 	787	$1,590.45	37.291670	-121.933330			D	0	0	5.000
	CA012299	CA012299	HWB3	06085510001	DIERICX DR	Other Local Agencies	50400019	16.000	1	12	12.000	5.000			1964		N000000000		U	2000	 	757	$367.03	37.363330	-122.080000			D	0	0	5.000
	CA012300	CA012300	HWB10	06085504602	CARIBBEAN DR	Other Local Agencies	20100016	14.000	3	16	6.000	0.000			1961		N000000000		6	4100	 	777	$428.20	37.415000	-122.003330			D	0	0	5.000
	CA012301	CA012301	HWB10	06085504602	CARIBBEAN DR	Other Local Agencies	20100016	14.000	3	16	6.000	0.000			1961		N000000000		6	4100	 	777	$428.20	37.415000	-122.003330			D	0	0	5.000
	CA012302	CA012302	HWB11	06085512506	CHURCH ST	City Highway Agency	20100017	20.100	3	30	11.000	99.000			1987		N000000000		6	3000	 	777	$1,152.69	37.028330	-121.581670			D	0	0	5.000
	CA012303	CA012303	HWB3	06085507702	VILLA MARIA ENT RD	Other Local Agencies	10400009	6.800	1	9	8.000	20.000			1930		N000000000		U	250	 	757	$116.99	37.306670	-122.071670			D	0	0	5.000
	CA012304	CA012304	HWB10	06085507702	VILA MARIA ENTRY R	Other Local Agencies	20400009	7.100	3	20	13.000	0.000			1930		N000000000		U	250	 	677	$271.45	37.305000	-122.073330			D	0	0	5.000
	CA012305	CA012305	HWB4	06085511707	CAMP COSTANOAN	Other Local Agencies	30200009	6.800	1	10	9.000	0.000			1996		N000000000		U	100	 	777	$129.99	37.280000	-122.073330			D	0	0	5.000
	CA012306	CA012306	HWB11	06085505001	GRT AMERICA AM DK	City Highway Agency	20100019	15.200	3	39	13.000	5.000			1992		N000000000		8	1800	 	777	$1,133.20	37.401670	-121.970000			D	0	0	5.000
	CA012307	CA012307	HWB11	06085512310	W MIDDLE AVE	County Highway Agency	20100009	11.400	3	30	11.000	0.000			1990		N000000000		8	1420	 	777	$653.77	37.100000	-121.621670			D	0	0	5.000
	CA012308	CA012308	HWB4	06085511000	MIDDLEFIELD RD	City Highway Agency	50100016	26.900	1	13	13.000	8.000			1988		N000000000		8	14900	 	577	$668.49	37.431670	-122.125000			D	0	0	5.000
	CA012309	CA012309	HWB4	06085510801	MIDDLEFIELD RD	City Highway Agency	50100016	26.800	1	10	9.000	0.000			1989		N000000000		7	15000	 	677	$512.31	37.421670	-122.110000			D	0	0	5.000
	CA012310	CA012310	HWB4	06085510802	E CHARLESTON RD	City Highway Agency	50100016	26.800	1	13	13.000	41.000			1988		N000000000		8	13100	 	677	$666.00	37.418330	-122.111670			D	0	0	5.000
	CA012311	CA012311	HWB4	06085510801	LOUIS RD	City Highway Agency	10100017	18.400	1	11	10.000	27.000			1987		N000000000		8	3500	 	777	$386.91	37.425000	-122.105000			D	0	0	5.000
	CA012312	CA012312	HWB23	06085504505	TASMAN DRIVE	City Highway Agency	60510109	14.000	2	50	27.000	7.000			1996		H054300000		N	6000	 	787	$1,338.12	37.415280	-121.908330			D	0	0	5.000
	CA012313	CA012313	HWB23	06085505006	TASMAN DRIVE	City Highway Agency	60510109	17.700	2	50	27.000	7.000			1996		H054300000		N	6000	 	787	$1,691.77	37.416940	-121.915000			D	0	0	5.000
	CA012314	CA012314	HWB23	06085503207	YERBA BUENA RD	City Highway Agency	60500016	15.800	3	97	39.000	1.000			1990		N000000000		8	17560	 	787	$2,929.72	37.291670	-121.816670			D	0	0	5.000
	CA012315	CA012315	HWB3	06085507600	PIERCE RD	City Highway Agency	10100017	10.100	1	7	6.000	0.000			1935		N000000000		8	200	 	775	$135.15	37.271670	-122.043330			D	0	0	5.000
	CA012316	CA012316	HWB11	06085512310	WATSONVILLE ROAD	County Highway Agency	20100014	23.200	3	33	12.000	6.000			1991		N000000000		8	7000	 	787	$1,463.52	37.116670	-121.633330			D	0	0	5.000
	CA012317	CA012317	HWB11	06085505001	TASMAN DRIVE	City Highway Agency	20100016	11.900	5	88	20.000	4.000			1994		N000000000		8	7500	 	777	$2,001.83	37.408890	-121.960000			D	0	0	5.000
	CA012318	CA012318	HWB11	06085505009	TASMAN DRIVE	City Highway Agency	20100016	11.900	5	88	20.000	4.000			1994		N000000000		8	7500	 	777	$2,001.83	37.410000	-121.958890			D	0	0	5.000
	CA012319	CA012319	HWB4	06085504506	CALIFORNIA CIRCLE	City Highway Agency	50200017	20.700	1	30	28.000	0.000			1983		N000000000		8	11140	 	787	$1,187.10	37.446670	-121.915000			D	0	0	5.000
	CA012320	CA012320	HWB28	06085502400	LELONG ST	City Highway Agency	11900019	11.000	3	9	3.000	10.000			1991		N000000000		8	3000	 	NNN	$189.25	37.308330	-121.883330			D	0	0	5.000
	CA012321	CA012321	HWB11	06085504318	RIDDER PARK DR	City Highway Agency	20200017	15.800	5	78	17.000	39.000			1982		N000000000		8	3000	 	577	$2,355.86	37.380000	-121.898330			D	0	0	5.000
	CA012322	CA012322	HWB11	06085504318	BROKAW RD	City Highway Agency	20200014	28.000	5	93	20.000	99.000			1982		N000000000		8	45000	 	478	$4,977.81	37.383330	-121.901670			D	0	0	5.000
	CA012323	CA012323	HWB4	06085503329	YERVA BUENA AVE	City Highway Agency	10500019	17.100	1	28	28.000	0.000			1991		N000000000		8	400	 	777	$915.27	37.311670	-121.786670			D	0	0	5.000
	CA012324	CA012324	HWB28	06085506701	WESTMONT AVENUE	City Highway Agency	11900017	27.900	3	11	3.000	0.000			1980		N000000000		8	2000	 	NNN	$586.67	37.271670	-121.986670			D	0	0	5.000
	CA012325	CA012325	HWB28	06085503108	NIGHTINGALE AVE	City Highway Agency	11900017	18.900	2	8	3.000	40.000			1965		N000000000		8	2000	 	NNN	$289.03	37.288330	-121.876670			D	0	0	5.000
	CA012326	CA012326	HWB28	06085503108	NARVAEZ AVE	City Highway Agency	11900019	9.400	2	8	4.000	30.000			1971		N000000000		8	250	 	NNN	$143.75	37.281670	-121.866670			D	0	0	5.000
	CA012327	CA012327	HWB28	06085503002	CHERRY AVENUE	City Highway Agency	11900017	27.400	2	8	4.000	0.000			1990		N000000000		8	3000	 	NNN	$419.02	37.278330	-121.885000			D	0	0	5.000
	CA012328	CA012328	HWB4	06085503334	SILVER CRK VLY RD	City Highway Agency	50500017	9.000	1	35	35.000	33.000			1993		N000000000		8	800	 	787	$602.15	37.278330	-121.761670			D	0	0	5.000
	CA012329	CA012329	HWB4	06085503334	SILVER CRK VLY RD	City Highway Agency	50500017	9.000	1	35	35.000	33.000			1993		N000000000		8	800	 	787	$602.15	37.278330	-121.761670			D	0	0	5.000
	CA012330	CA012330	HWB28	06085503332	MEADOWLAND LANE 20	City Highway Agency	11900019	25.900	2	6	3.000	20.000			1991		N000000000		8	300	 	NNN	$297.06	37.278330	-121.750000			D	0	0	5.000
	CA012331	CA012331	HWB28	06085503332	MEADOWLAND LANE	City Highway Agency	11900019	25.900	2	6	3.000	27.000			1991		N000000000		8	300	 	NNN	$297.06	37.276670	-121.746670			D	0	0	5.000
	CA012335	CA012335	HWB11	06085504319	JACKSON AVE	City Highway Agency	20100019	28.700	4	43	11.000	33.000			1992		N000000000		8	2000	 	6N7	$2,359.11	37.376670	-121.860000			D	0	0	5.000
	CA012336	CA012336	HWB28	06085507905	RAINBOW DRIVE	City Highway Agency	11900017	24.000	2	9	4.000	38.000			1992		N000000000		8	3000	 	NNN	$412.91	37.301670	-122.025000			D	0	0	5.000
	CA012337	CA012337	HWB28	06085507906	BLANEY AVE	City Highway Agency	11900017	18.100	2	7	3.000	10.000			1992		N000000000		8	3000	 	NNN	$242.20	37.305000	-122.023330			D	0	0	5.000
	CA012338	CA012338	HWB23	06085501700	TCHNLGY CNTR PKWY	City Highway Agency	60500017	34.700	2	52	27.000	0.000			1991		N000000000		8	2400	 	787	$3,449.29	37.326670	-121.890000			D	0	0	5.000
	CA012339	CA012339	HWB28	06085503708	EDUCATIONAL PK DR	City Highway Agency	11900019	15.500	2	6	4.000	20.000			1977		N000000000		8	750	 	NNN	$177.78	37.370000	-121.860000			D	0	0	5.000
	CA012340	CA012340	HWB28	06085512310	COSMO LANE	Other Local Agencies	11900019	18.300	3	10	3.000	0.000			1991		N000000000		8	1000	 	NNN	$349.82	37.118330	-121.638330			D	0	0	5.000
	CA012341	CA012341	HWB28	06085512310	EDES CT	Other Local Agencies	11900019	18.300	3	10	3.000	0.000			1991		N000000000		8	800	 	NNN	$349.82	37.118330	-121.638330			D	0	0	5.000
	CA012342	CA012342	HWB11	06085512039	SILICON VALLEY BLV	City Highway Agency	20520519	11.700	3	63	24.000	0.000			1998		N000000000		8	0	 	777	$1,409.04	37.249440	-121.790000			D	0	0	5.000
	CA012343	CA012343	HWB3	06085507301	SARATOGA-SUNYVL RD	State Highway Agency	11100014	25.000	1	12	11.000	0.000			1910		N000000000		8	95800	 	355	$573.48	37.259250	-122.031850			D	0	0	5.000
	CA012344	CA012344	HWB10	06085505001	AGNEW RD	City Highway Agency	20400016	17.100	3	34	13.000	38.000			1966		N000000000		U	4092	 	577	$1,111.40	37.391670	-121.966670			D	0	0	5.000
	CA012345	CA012345	HWB3	06085511800	ALAMITOS RD	County Highway Agency	30200008	4.900	1	8	8.000	0.000			1956		N000000000		6	87	 	762	$91.76	37.155000	-121.850000			D	0	0	5.000
	CA012346	CA012346	HWB3	06085511800	ALAMITOS RD	County Highway Agency	30200008	3.700	1	12	11.000	0.000			1956		N000000000		8	10	 	765	$137.64	37.155000	-121.851670			D	0	0	5.000
	CA012347	CA012347	HWB3	06085511800	ALAMITOS RD	County Highway Agency	30200008	3.700	1	10	9.000	0.000			1956		N000000000		8	10	 	766	$114.70	37.153330	-121.855000			D	0	0	5.000
	CA012348	CA012348	HWB4	06085511800	ALAMITOS RD	County Highway Agency	30200009	5.400	1	9	8.000	10.000			1985		N000000000		8	10	 	767	$92.90	37.150000	-121.858330			D	0	0	5.000
	CA012349	CA012349	HWB3	06085511800	ALDERCROFT HTS RD	County Highway Agency	30200008	4.900	1	9	9.000	0.000			1956		N000000000		8	39	 	765	$103.23	37.155000	-121.963330			D	0	0	5.000
	CA012350	CA012350	HWB3	06085511800	ALDERCROFT HTS RD	County Highway Agency	30200008	4.900	1	16	15.000	0.000			1956		N000000000		8	39	 	755	$183.51	37.155000	-121.963330			D	0	0	5.000
	CA012351	CA012351	HWB3	06085511800	ALDERCROFT HTS RD	County Highway Agency	70200008	4.900	1	16	16.000	0.000			1956		N000000000		8	39	 	776	$183.51	37.150000	-121.960000			D	0	0	5.000
	CA012352	CA012352	HWB28	06085511907	ALMADEN EXPWY	County Highway Agency	11900002	41.100	2	7	3.000	0.000			1948		N000000000		8	103402	 	NNN	$549.97	37.210000	-121.846670			D	0	0	5.000
	CA012353	CA012353	HWB3	06085511911	HILL RD	County Highway Agency	10200008	6.700	1	16	15.000	0.000			1919		N000000000		8	293	 	666	$204.92	37.175000	-121.823330			D	0	0	5.000
	CA012354	CA012354	HWB10	06085504202	ALUM ROCK AVE	County Highway Agency	20400016	8.200	3	37	16.000	0.000			1920		N000000000		6	4594	 	755	$579.98	37.385000	-121.815000			D	0	0	5.000
	CA012355	CA012355	HWB28	06085513500	ALUM ROCK FALLS RD	County Highway Agency	70200009	5.000	5	30	6.000	53.000			1922		N000000000		6	10	 	776	$344.09	37.405000	-121.776670			D	0	0	5.000
	CA012356	CA012356	HWB3	06085511707	ARASTRADERO ROAD	County Highway Agency	10400008	8.200	1	10	9.000	13.000			1955		N000000000		8	1254	 	777	$156.75	37.383330	-122.191670			D	0	0	5.000
